date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
2026-09-08,Sparta,True,0,Spokane,True,3,False,False
2026-09-08,Branson,True,3,Springfield Catholic,True,0,False,False
2026-09-08,Whitfield,True,3,St. Charles,True,2,False,False
2026-09-08,St. Joseph's Academy,True,0,St. Dominic,True,3,False,False
2026-09-08,New Haven,True,0,St. Francis Borgia,True,3,False,False
2026-09-08,Wright City,True,3,St. Louis Ignite,False,0,False,False
2026-09-08,Lee's Summit West,True,3,St. Michael the Archangel,True,1,False,False
2026-09-08,Summit Christian Academy,True,3,St. Paul Lutheran (Concordia),True,0,False,False
2026-09-08,"St. Thomas Aquinas(Overland Park, KS)",False,3,St. Pius X (Kansas City),True,0,False,False
2026-09-08,Raymore-Peculiar,True,2,Staley,True,3,False,False
2026-09-08,Osceola,True,3,Stockton,True,0,False,False
2026-09-08,Waynesville,True,0,Sullivan,True,3,False,False
2026-09-08,Northwest (Hughesville),True,0,Sweet Springs,True,3,False,False
2026-09-08,Bakersfield,True,0,Thayer,True,3,False,False
2026-09-08,Exeter,True,0,Thomas Jefferson Independent Day,True,3,False,False
2026-09-08,Ft. Zumwalt West,True,3,Timberland,True,0,False,False
2026-09-08,Plattsburg,True,3,Trenton,True,0,False,False
2026-09-08,Risco,True,0,Twin Rivers,True,3,False,False
2026-09-08,Washington,True,3,Union,True,1,False,False
2026-09-08,McCluer North,True,0,University City,True,3,False,False
2026-09-08,Festus,True,3,Valle Catholic,True,1,False,False
2026-09-08,Crystal City,True,3,Valley,True,1,False,False
2026-09-08,Brentwood,True,3,Valley Park,True,0,False,False
2026-09-08,St. Charles West,True,3,Veritas Christian Academy,True,0,False,False
2026-09-08,Southwest (Washburn),True,0,Verona,True,3,False,False
2026-09-08,St. James,True,0,Viburnum,True,3,False,False
2026-09-08,Jefferson (Festus),True,2,Webster Groves,True,1,False,False
2026-09-08,South Iron,True,2,West County,True,3,False,False
2026-09-08,Tarkio with Fairfax,True,0,West Nodaway with Nodaway-Holt,True,3,False,False
2026-09-08,Francis Howell Central,True,1,Westminster Christian Academy,True,3,False,False
2026-09-08,Platte County,True,3,William Chrisman,True,0,False,False
2026-09-08,Sherwood,True,3,Windsor,True,2,False,False
2026-09-08,Jefferson (Festus),True,0,Windsor (Imperial),True,,False,False
2026-09-08,Ft. Zumwalt East,True,0,Winfield,True,3,False,False
2026-09-08,Puxico,True,0,Woodland,True,3,False,False
2026-09-08,West Plains,True,,Lift for Life Academy Charter,True,,False,False
2026-09-08,Grandview (Hillsboro),True,,Marquand-Zion,False,,False,False
2026-09-08,Webster Groves,True,,Windsor (Imperial),True,,False,False
2026-09-09,East (Kansas City),True,0,Academie Lafayette,True,3,False,False
2026-09-09,Villa Duchesne,True,3,Affton,True,1,False,False
2026-09-09,Ballard,True,0,Archie,True,3,False,False
2026-09-09,Portageville,True,3,Bernie,True,0,False,False
2026-09-09,Gateway Legacy Sr. H.,False,3,Bishop DuBourg,True,0,False,False
2026-09-09,Notre Dame de Sion,True,0,"Blue Valley(Lansing, KS)",False,2,False,False
2026-09-09,Southern Boone,True,3,Camdenton,True,2,False,False
2026-09-09,Hazelwood West,True,3,Cardinal Ritter,True,0,False,False
2026-09-09,Central (Cape Girardeau),True,3,Central (New Madrid County),True,1,False,False
2026-09-09,Brookfield,True,1,Chillicothe,True,2,False,False
2026-09-09,Miller,True,1,Clever,True,3,False,False
2026-09-09,Concordia,True,0,Cole Camp,True,3,False,False
2026-09-09,Rosati-Kain,True,0,Collegiate School of Med-Bio Science,True,3,False,False
2026-09-09,Prairie Home,True,0,Columbia Independent,True,3,False,False
2026-09-09,Francis Howell North,True,3,Duchesne,True,1,False,False
2026-09-09,Oakville,True,0,Festus,True,3,False,False
2026-09-09,Vashon,True,3,Gateway with Soldan International Studies,True,0,False,False
2026-09-09,Miller Career Academy,True,0,Gateway Science Charter,True,3,False,False
2026-09-09,Bismarck,True,3,Grandview (Hillsboro),True,0,False,False
2026-09-09,Maplewood-Richmond Hts.,True,0,Hancock,True,3,False,False
2026-09-09,Holt,True,0,Hannibal,True,3,False,False
2026-09-09,Excelsior Springs,True,0,Harrisonville,True,3,False,False
2026-09-09,Parkway North,True,3,Hazelwood East,True,0,False,False
2026-09-09,Hickman,True,0,Jefferson City,True,3,False,False
2026-09-09,Benton,True,3,Kearney,True,,False,False
2026-09-09,Meadow Heights,True,3,Kelly,True,0,False,False
2026-09-09,Lincoln,True,1,Lakeland,True,3,False,False
2026-09-09,Notre Dame de Sion,True,1,"Lansing(Lansing, KS)",False,2,False,False
2026-09-09,Raytown South,True,0,Lincoln College Prep,True,3,False,False
2026-09-09,West Plains,True,0,McKinley Classical Leadership,True,3,False,False
2026-09-09,Mexico,True,0,North Callaway,True,3,False,False
2026-09-09,Scott City,True,0,Notre Dame (Cape Girardeau),True,3,False,False
2026-09-09,Savannah,True,0,Oak Grove,True,3,False,False
2026-09-09,St. Paul Lutheran (Farmington),True,0,Oak Ridge,True,3,False,False
2026-09-09,Northeast (Kansas City),True,0,Paseo Academy,True,3,False,False
2026-09-09,Lexington,True,3,Penney,True,0,False,False
2026-09-09,Hillsboro,True,1,Potosi,True,3,False,False
2026-09-09,Dexter,True,3,Richland (Essex),True,0,False,False
2026-09-09,Northwest (Cedar Hill),True,3,Ritenour,True,0,False,False
2026-09-09,Sweet Springs,True,0,Sacred Heart,True,3,False,False
2026-09-09,Windsor (Imperial),True,0,Seckman,True,3,False,False
2026-09-09,Saxony Lutheran,True,3,Sikeston,True,0,False,False
2026-09-09,Leeton with Chilhowee,True,0,Smithton,True,3,False,False
2026-09-09,East Buchanan,True,3,South Harrison,True,0,False,False
2026-09-09,Jackson,True,3,St. Pius X (Festus),True,0,False,False
2026-09-09,Mehlville,True,3,STEAM Academy,True,0,False,False
2026-09-09,Potosi,True,3,Steelville,True,0,False,False
2026-09-09,Jennings,True,0,Valley Park,True,3,False,False
2026-09-09,Sullivan,True,3,Warrenton,True,0,False,False
2026-09-09,Pacific,True,3,Washington,True,2,False,False
2026-09-09,Lutheran South,True,3,Whitfield,True,0,False,False
2026-09-09,Believe Acad Charter,True,,Lift for Life Academy Charter,True,,False,False
2026-09-09,"STL Panthers(St. Louis, MO)",False,,St. Joseph's Academy,True,,False,False
2026-09-10,Clayton,True,3,Affton,True,2,False,False
2026-09-10,El Dorado Springs,True,3,Appleton City with Montrose,True,1,False,False
2026-09-10,Parkview,True,0,Aurora,True,3,False,False
2026-09-10,Forsyth,True,0,Ava,True,3,False,False
2026-09-10,"Christ Prep(Olathe, KS)",False,1,Barstow,True,3,False,False
2026-09-10,Ladue Horton Watkins,True,3,Bayless,True,1,False,False
2026-09-10,Cuba,True,3,Belle,True,0,False,False
2026-09-10,Bell City,True,3,Bernie,True,0,False,False
2026-09-10,Lift for Life Academy Charter,True,3,Bishop DuBourg,True,1,False,False
2026-09-10,"Maur Hill(Atchison , KS)",False,0,Bishop LeBlond,True,3,False,False
2026-09-10,Northland Christian,True,1,"Bishop Seabury(Lawrence, KS)",False,3,False,False
2026-09-10,Boonville,True,0,Blair Oaks,True,3,False,False
2026-09-10,Liberty North,True,3,Blue Springs,True,2,False,False
2026-09-10,Veritas Christian Academy,True,0,Bowling Green,True,3,False,False
2026-09-10,New Covenant Academy,True,3,Branson,True,0,False,False
2026-09-10,Golden City,True,3,Bronaugh,True,0,False,False
2026-09-10,Skyline,True,3,Buffalo,True,0,False,False
2026-09-10,Arcadia Valley,True,3,Bunker,True,0,False,False
2026-09-10,Winona,True,3,Cabool,True,2,False,False
2026-09-10,Eldon,True,1,California,True,3,False,False
2026-09-10,Benton,True,3,Cameron,True,0,False,False
2026-09-10,Nevada,True,3,Carl Junction,True,0,False,False
2026-09-10,Trenton,True,3,Carrollton,True,1,False,False
2026-09-10,Glendale,True,1,Carthage,True,3,False,False
2026-09-10,Campbell,True,3,Caruthersville,True,0,False,False
2026-09-10,Hillcrest,True,3,Cassville,True,1,False,False
2026-09-10,Van Horn,True,0,Center,True,3,False,False
2026-09-10,Ewing Marion Kauffman,True,3,Central (Kansas City),True,0,False,False
2026-09-10,Herculaneum,True,0,Central (Park Hills),True,3,False,False
2026-09-10,Smithville,True,2,Central (St. Joseph),True,0,False,False
2026-09-10,Father Tolton,True,3,Centralia,True,0,False,False
2026-09-10,Chamois,True,0,Christian Fellowship Sr.,True,3,False,False
2026-09-10,Smith-Cotton,True,0,Clinton,True,3,False,False
2026-09-10,East Newton,True,2,"Columbus(Columbus, KS)",False,0,False,False
2026-09-10,Rosati-Kain,True,3,Confluence Prep Academy Charter with Grand Center Arts Charter,True,0,False,False
2026-09-10,East Prairie,True,3,Cooter,True,0,False,False
2026-09-10,Visitation Academy,True,0,Cor Jesu Academy,True,3,False,False
2026-09-10,Wheaton,True,0,Crane,True,3,False,False
2026-09-10,Green Ridge,True,0,Crest Ridge,True,3,False,False
2026-09-10,Northeast (Kansas City),True,0,Crossroads Prep Charter,True,3,False,False
2026-09-10,Fredericktown,True,3,DeSoto,True,0,False,False
2026-09-10,Bradleyville,True,0,Dora,True,3,False,False
2026-09-10,Lone Jack,True,3,Drexel,True,0,False,False
2026-09-10,Fulton,True,3,Eugene,True,0,False,False
2026-09-10,Billings,True,3,Everton,True,0,False,False
2026-09-10,Chillicothe,True,3,Excelsior Springs,True,0,False,False
2026-09-10,Marshfield,True,3,Fair Grove,True,2,False,False
2026-09-10,Hermann,True,3,Fatima,True,0,False,False
2026-09-10,Ash Grove,True,3,Fordland,True,0,False,False
2026-09-10,William Chrisman,True,0,Fort Osage,True,3,False,False
2026-09-10,Francis Howell Central,True,2,Francis Howell North,True,3,False,False
2026-09-10,Cristo Rey,True,3,Frontier STEM,True,0,False,False
2026-09-10,Ft. Zumwalt North,True,3,Ft. Zumwalt South,True,2,False,False
2026-09-10,Principia,True,3,Gateway Science Charter,True,0,False,False
2026-09-10,Holcomb,True,0,Gideon,True,3,False,False
2026-09-10,KIPP KC Legacy,True,2,Guadalupe Centers Charter,True,3,False,False
2026-09-10,Battle,True,3,Hallsville,True,0,False,False
2026-09-10,Gateway with Soldan International Studies,True,0,Hancock,True,3,False,False
2026-09-10,Holden,True,0,Harrisonville,True,3,False,False
2026-09-10,Southland,True,0,Hayti,True,3,False,False
2026-09-10,University City,True,1,Hazelwood East,True,3,False,False
2026-09-10,Hickman,True,0,Helias Catholic,True,3,False,False
2026-09-10,Faith Christian Academy,True,0,"Heritage Christian(Olathe, KS)",False,3,False,False
2026-09-10,Warrenton,True,0,Holt,True,3,False,False
2026-09-10,"Pleasanton(Pleasanton, KS)",False,3,Hume,True,2,False,False
2026-09-10,Valle Catholic,True,3,Jefferson (Festus),True,0,False,False
2026-09-10,Hazelwood Central,True,3,Jennings,True,1,False,False
2026-09-10,Westminster Christian Academy,True,3,John Burroughs,True,2,False,False
2026-09-10,Lebanon,True,0,Joplin,True,3,False,False
2026-09-10,Lincoln College Prep,True,3,"Kansas City- Bishop Ward HS(Kansas City, KS)",False,0,False,False
2026-09-10,Grandview,True,0,Kearney,True,3,False,False
2026-09-10,Malden,True,3,Kennett,True,1,False,False
2026-09-10,"Centerville(Centerville, IA)",False,1,Kirksville,True,3,False,False
2026-09-10,Parkway Central,True,0,Kirkwood,True,3,False,False
2026-09-10,Warsaw,True,3,Knob Noster,True,0,False,False
2026-09-10,Mansfield,True,0,Koshkonong,True,3,False,False
2026-09-10,Lindbergh,True,0,Lafayette (Wildwood),True,3,False,False
2026-09-10,Santa Fe,True,2,Lafayette County,True,3,False,False
2026-09-10,East Buchanan,True,3,Lathrop,True,0,False,False
2026-09-10,West Platte,True,3,Lawson,True,2,False,False
2026-09-10,Lee's Summit West,True,3,Lee's Summit,True,0,False,False
2026-09-10,Park Hill,True,0,Lee's Summit North,True,3,False,False
2026-09-10,Lamar,True,3,Liberal,True,1,False,False
2026-09-10,Eminence,True,0,Liberty (Mountain View),True,3,False,False
2026-09-10,Francis Howell,True,1,Liberty (Wentzville),True,3,False,False
2026-09-10,Houston,True,0,Licking,True,3,False,False
2026-09-10,Jasper,True,0,Lockwood,True,3,False,False
2026-09-10,"Kansas City Christian(Prairie Village, KS)",False,3,Lutheran (Kansas City),True,0,False,False
2026-09-10,MICDS,True,3,Lutheran North,True,0,False,False
2026-09-10,South Holt with Craig,True,3,Maysville,True,0,False,False
2026-09-10,STEAM Academy,True,3,McCluer North,True,0,False,False
2026-09-10,Webster Groves,True,3,Mehlville,True,0,False,False
2026-09-10,Marshall,True,2,Mexico,True,3,False,False
2026-09-10,Penney,True,0,Mid-Buchanan,True,3,False,False
2026-09-10,"Prairie View(Lacygne, KS)",False,3,Midway,True,0,False,False
2026-09-10,Hollister,True,3,Mountain Grove,True,0,False,False
2026-09-10,Clever,True,2,Mt. Vernon,True,3,False,False
2026-09-10,Kickapoo,True,3,Neosho,True,0,False,False
2026-09-10,Montgomery County,True,3,New Haven,True,0,False,False
2026-09-10,Conway,True,3,Niangua,True,0,False,False
2026-09-10,Kingston,True,1,North County,True,3,False,False
2026-09-10,Union Star with King City,True,3,North Nodaway,True,2,False,False
2026-09-10,Clarkton,True,0,North Pemiscot,True,3,False,False
2026-09-10,Concordia,True,3,Northwest (Hughesville),True,0,False,False
2026-09-10,Liberty,True,3,Oak Park,True,0,False,False
2026-09-10,Versailles,True,1,Osage,True,3,False,False
2026-09-10,Butler,True,3,Osceola,True,2,False,False
2026-09-10,New Bloomfield,True,0,Otterville,True,3,False,False
2026-09-10,Salem,True,0,Owensville,True,3,False,False
2026-09-10,North Kansas City,True,3,Park Hill South,True,0,False,False
2026-09-10,Hazelwood West,True,0,Parkway South,True,3,False,False
2026-09-10,Eureka,True,3,Parkway West,True,0,False,False
2026-09-10,Parkway North,True,3,Pattonville,True,2,False,False
2026-09-10,Southwest (Washburn),True,0,Pierce City,True,3,False,False
2026-09-10,Grain Valley,True,0,Platte County,True,3,False,False
2026-09-10,North Platte,True,0,Plattsburg,True,3,False,False
2026-09-10,Notre Dame de Sion,True,2,Pleasant Hill,True,3,False,False
2026-09-10,Chadwick,True,1,Pleasant Hope,True,3,False,False
2026-09-10,Charleston,True,0,Portageville,True,3,False,False
2026-09-10,Bismarck,True,0,Potosi,True,3,False,False
2026-09-10,La Monte,True,3,Prairie Home,True,0,False,False
2026-09-10,Richland (Essex),True,0,Puxico,True,3,False,False
2026-09-10,Blue Springs South,True,1,Raymore-Peculiar,True,3,False,False
2026-09-10,Belton,True,3,Raytown,True,0,False,False
2026-09-10,Blue Eye,True,3,Reeds Spring,True,1,False,False
2026-09-10,Waynesville,True,0,Republic,True,3,False,False
2026-09-10,Orrick,True,0,Richmond,True,3,False,False
2026-09-10,Delta (Deering),True,0,Risco,True,3,False,False
2026-09-10,Tarkio with Fairfax,True,0,Rock Port,True,3,False,False
2026-09-10,Capital City,True,3,Rolla,True,1,False,False
2026-09-10,Stover,True,3,Russellville,True,1,False,False
2026-09-10,Tipton,True,3,Sacred Heart,True,0,False,False
2026-09-10,New Heights Christian,True,3,Sarcoxie,True,2,False,False
2026-09-10,Rockwood Summit,True,1,Seckman,True,3,False,False
2026-09-10,Diamond,True,3,Seneca,True,0,False,False
2026-09-10,Gloria Deo Academy,True,3,Seymour,True,2,False,False
2026-09-10,Adrian,True,3,Sherwood,True,0,False,False
2026-09-10,Calvary Lutheran,True,3,Smithton,True,2,False,False
2026-09-10,Staley,True,2,Smithville,True,1,False,False
2026-09-10,Senath-Hornersville,True,3,South Pemiscot,True,2,False,False
2026-09-10,Linn,True,2,Southern Boone,True,3,False,False
2026-09-10,Gainesville,True,3,Sparta,True,1,False,False
2026-09-10,Marionville,True,0,Spokane,True,3,False,False
2026-09-10,Monett,True,2,Springfield Catholic,True,3,False,False
2026-09-10,Orchard Farm,True,3,St. Charles West,True,0,False,False
2026-09-10,Notre Dame (St. Louis),True,0,St. Dominic,True,3,False,False
2026-09-10,Lutheran St. Charles,True,0,St. Francis Borgia,True,3,False,False
2026-09-10,East Newton,True,0,"St. Mary's - Colgan(Pittsburgh, KS)",False,2,False,False
2026-09-10,Lexington,True,0,St. Paul Lutheran (Concordia),True,3,False,False
2026-09-10,Odessa,True,1,St. Pius X (Kansas City),True,3,False,False
2026-09-10,"Blue Valley West H.S.(Overland Park, KS)",False,3,St. Teresa's Academy,True,0,False,False
2026-09-10,St. Michael the Archangel,True,0,"St. Thomas Aquinas(Overland Park, KS)",False,3,False,False
2026-09-10,Central (St. Joseph),True,0,Staley,True,2,False,False
2026-09-10,Perryville,True,3,Ste. Genevieve,True,2,False,False
2026-09-10,Bolivar,True,1,Stockton,True,3,False,False
2026-09-10,West Plains,True,3,Strafford,True,2,False,False
2026-09-10,Wellington-Napoleon,True,0,Sweet Springs,True,3,False,False
2026-09-10,Doniphan,True,2,Thayer,True,3,False,False
2026-09-10,Northeast Vernon County,True,0,Thomas Jefferson Independent Day,True,3,False,False
2026-09-10,North Point,True,3,Timberland,True,0,False,False
2026-09-10,Ft. Zumwalt West,True,3,Troy Buchanan,True,0,False,False
2026-09-10,Ruskin,True,0,Truman,True,3,False,False
2026-09-10,Incarnate Word Academy,True,3,Ursuline Academy,True,1,False,False
2026-09-10,Purdy,True,1,Verona,True,3,False,False
2026-09-10,Summit Christian Academy,True,1,Warrensburg,True,3,False,False
2026-09-10,Ft. Zumwalt East,True,0,Washington,True,3,False,False
2026-09-10,Nixa,True,3,Webb City,True,0,False,False
2026-09-10,Mound City,True,3,West Nodaway with Nodaway-Holt,True,0,False,False
2026-09-10,Ozark,True,3,Willard,True,0,False,False
2026-09-10,Summersville,True,3,Willow Springs,True,0,False,False
2026-09-10,St. Charles,True,1,Winfield,True,3,False,False
2026-09-10,Raytown South,True,3,Winnetonka,True,0,False,False
2026-09-10,St. Louis Christian Sr.,False,1,Wright City,True,3,False,False
2026-09-10,Marquand-Zion,False,,Zalma,True,,False,False
2026-09-11,Ellington,True,0,Advance,True,2,False,False
2026-09-11,Hillsboro,True,2,Advance,True,0,False,False
2026-09-11,Perryville,True,1,Arcadia Valley,True,1,False,False
2026-09-11,Notre Dame (Cape Girardeau),True,2,Arcadia Valley,True,0,False,False
2026-09-11,Collegiate School of Med-Bio Science,True,0,Bayless,True,3,False,False
2026-09-11,Gideon,True,1,Bell City,True,1,False,False
2026-09-11,Greenville,True,0,Bernie,True,2,False,False
2026-09-11,Valley,True,1,Bernie,True,1,False,False
2026-09-11,Perryville,True,1,Bismarck,True,1,False,False
2026-09-11,Portageville,True,1,Bismarck,True,1,False,False
2026-09-11,New Haven,True,0,Bloomfield,True,2,False,False
2026-09-11,Lesterville,True,1,Bloomfield,True,1,False,False
2026-09-11,Hurley,True,0,Blue Eye,True,3,False,False
2026-09-11,Kirkwood,True,0,Blue Springs,True,2,False,False
2026-09-11,Francis Howell,True,2,Blue Springs,True,1,False,False
2026-09-11,Incarnate Word Academy,True,2,Blue Springs South,True,0,False,False
2026-09-11,Eureka,True,2,Blue Springs South,True,0,False,False
2026-09-11,Ballard,True,3,Bronaugh,True,0,False,False
2026-09-11,Scott City,True,1,Campbell,True,1,False,False
2026-09-11,Meadow Heights,True,2,"Cape Central JV(Cape Girardeau, MO)",False,0,False,False
2026-09-11,Clarkton,True,2,Central (Cape Girardeau),True,0,False,False
2026-09-11,Winona,True,1,Central (Cape Girardeau),True,1,False,False
2026-09-11,Leopold,True,2,Central (Cape Girardeau),True,0,False,False
2026-09-11,Summersville,True,0,Central (New Madrid County),True,2,False,False
2026-09-11,Kennett,True,0,Central (Park Hills),True,2,False,False
2026-09-11,Niangua,True,2,Chadwick,True,1,False,False
2026-09-11,St. Paul Lutheran (Farmington),True,0,Clearwater,True,2,False,False
2026-09-11,Notre Dame (St. Louis),True,0,"Collinsville(Collinsville, IL)",False,2,False,False
2026-09-11,Clarkton,True,0,Crystal City,True,2,False,False
2026-09-11,Meadow Heights,True,1,Crystal City,True,1,False,False
2026-09-11,Portageville,True,0,Dexter,True,2,False,False
2026-09-11,Arcadia Valley,True,2,Dexter,True,0,False,False
2026-09-11,Sikeston,True,2,Doniphan,True,0,False,False
2026-09-11,Villa Duchesne,True,1,Doniphan,True,1,False,False
2026-09-11,Oran,True,0,Doniphan,True,2,False,False
2026-09-11,Hazelwood West,True,0,East Prairie,True,2,False,False
2026-09-11,Oak Ridge,True,2,East Prairie,True,0,False,False
2026-09-11,Valle Catholic,True,2,Ellington,True,0,False,False
2026-09-11,St. Paul Lutheran (Farmington),True,0,Eminence,True,2,False,False
2026-09-11,Jefferson City,True,2,Eureka,True,0,False,False
2026-09-11,School of the Ozarks,True,3,Everton,True,2,False,False
2026-09-11,Golden City,True,3,Exeter,True,2,False,False
2026-09-11,Kirkwood,True,2,Francis Howell,True,1,False,False
2026-09-11,Westminster Christian Academy,True,2,Francis Howell Central,True,0,False,False
2026-09-11,Jackson,True,2,Francis Howell Central,True,0,False,False
2026-09-11,Fordland,True,1,Gainesville,True,3,False,False
2026-09-11,Greenfield,True,3,Galena,True,0,False,False
2026-09-11,Jefferson (Festus),True,0,Gideon,True,2,False,False
2026-09-11,West County,True,2,Grandview (Hillsboro),True,0,False,False
2026-09-11,Campbell,True,2,Grandview (Hillsboro),True,0,False,False
2026-09-11,Central (Park Hills),True,0,"Green County Tech(Paragould, AR)",False,2,False,False
2026-09-11,Saxony Lutheran,True,2,"Greene County Tech(Paragould , AR)",False,0,False,False
2026-09-11,Southland,True,0,Hazelwood West,True,2,False,False
2026-09-11,Woodland,True,1,Hillsboro,True,1,False,False
2026-09-11,Lutheran North,True,1,Holcomb,True,1,False,False
2026-09-11,St. Francis Borgia,True,1,Incarnate Word Academy,True,2,False,False
2026-09-11,Westminster Christian Academy,True,0,Jackson,True,2,False,False
2026-09-11,St. Francis Borgia,True,2,Jefferson City,True,1,False,False
2026-09-11,St. Dominic,True,2,Kickapoo,True,0,False,False
2026-09-11,Rockwood Summit,True,0,Kickapoo,True,2,False,False
2026-09-11,Parkway South,True,2,Kingston,True,0,False,False
2026-09-11,South Iron,True,1,Kingston,True,1,False,False
2026-09-11,Kingsville,True,0,La Monte,True,3,False,False
2026-09-11,Lee's Summit,True,1,Lafayette (Wildwood),True,2,False,False
2026-09-11,Ozark,True,0,Lafayette (Wildwood),True,2,False,False
2026-09-11,Ozark,True,1,Lee's Summit,True,2,False,False
2026-09-11,Cor Jesu Academy,True,2,Lee's Summit North,True,1,False,False
2026-09-11,St. Vincent,True,0,Leopold,True,2,False,False
2026-09-11,Viburnum,True,0,Lesterville,True,2,False,False
2026-09-11,Oran,True,0,Licking,True,2,False,False
2026-09-11,Rock Bridge,True,2,Lutheran St. Charles,True,1,False,False
2026-09-11,Eminence,True,1,Malden,True,1,False,False
2026-09-11,Clearwater,True,1,Malden,True,1,False,False
2026-09-11,Purdy,True,3,Marion C. Early,True,0,False,False
2026-09-11,Oakville,True,2,Marquette,True,0,False,False
2026-09-11,Nixa,True,2,Marquette,True,1,False,False
2026-09-11,Sheldon,True,3,Miami (Amoret),True,1,False,False
2026-09-11,Viburnum,True,0,New Haven,True,2,False,False
2026-09-11,Hermann,True,0,"Normal University(Normal, IL)",False,2,False,False
2026-09-11,South Iron,True,1,North Pemiscot,True,1,False,False
2026-09-11,Central (New Madrid County),True,0,Northwest (Cedar Hill),True,2,False,False
2026-09-11,Zalma,True,0,Northwest (Cedar Hill),True,2,False,False
2026-09-11,Southland,True,0,Oak Ridge,True,2,False,False
2026-09-11,Oran,True,0,Oak Ridge,True,2,False,False
2026-09-11,Nixa,True,2,Oakville,True,0,False,False
2026-09-11,Puxico,True,2,Oran,True,0,False,False
2026-09-11,Calvary Lutheran,True,0,Otterville,True,3,False,False
2026-09-11,Valley,True,0,Owensville,True,2,False,False
2026-09-11,Greenville,True,0,Owensville,True,2,False,False
2026-09-11,North Pemiscot,True,0,Parkway South,True,2,False,False
2026-09-11,Holcomb,True,0,"Piggott(Piggott, AR)",False,2,False,False
2026-09-11,Woodland,True,2,Poplar Bluff,True,0,False,False
2026-09-11,Ellington,True,2,Poplar Bluff,True,0,False,False
2026-09-11,Notre Dame (Cape Girardeau),True,2,Portageville,True,0,False,False
2026-09-11,Chamois,True,1,Prairie Home,True,3,False,False
2026-09-11,Rock Bridge,True,2,Republic,True,0,False,False
2026-09-11,Lutheran St. Charles,True,2,Republic,True,0,False,False
2026-09-11,Villa Duchesne,True,2,Risco,True,0,False,False
2026-09-11,St. Dominic,True,2,Rockwood Summit,True,0,False,False
2026-09-11,Kennett,True,0,Saxony Lutheran,True,2,False,False
2026-09-11,West County,True,1,Scott City,True,1,False,False
2026-09-11,Puxico,True,2,Senath-Hornersville,True,0,False,False
2026-09-11,Licking,True,2,Senath-Hornersville,True,0,False,False
2026-09-11,Oran,True,0,Senath-Hornersville,True,2,False,False
2026-09-11,Risco,True,0,Sikeston,True,2,False,False
2026-09-11,Notre Dame (St. Louis),True,2,"Southwestern(Piasa, IL)",False,0,False,False
2026-09-11,Lee's Summit North,True,2,"St Louis Panthers(ST. Louis, MO)",False,0,False,False
2026-09-11,Cor Jesu Academy,True,2,"STL Panthers(St. Louis, MO)",False,1,False,False
2026-09-11,Zalma,True,0,Summersville,True,2,False,False
2026-09-11,Bell City,True,2,Twin Rivers,True,0,False,False
2026-09-11,Jefferson (Festus),True,2,Twin Rivers,True,0,False,False
2026-09-11,Maplewood-Richmond Hts.,True,3,Valley Park,True,0,False,False
2026-09-11,Hermann,True,1,"Wheaton St. Francis(Wheaton, IL)",False,2,False,False
2026-09-11,St. Vincent,True,0,Winona,True,2,False,False
2026-09-11,Valle Catholic,True,1,Woodland,True,1,False,False
2026-09-11,Miller Career Academy,True,,KIPP St. Louis Sr.,True,,False,False
2026-09-11,Dora,True,,"Mammoth Springs(Mammoth Springs, AR)",False,,False,False
2026-09-11,Richland (Essex),True,,Marquand-Zion,False,,False,False
2026-09-11,Confluence Prep Academy Charter with Grand Center Arts Charter,True,,Normandy Collaborative,False,,False,False
2026-09-11,Veritas Christian Academy,True,,Visitation Academy,True,,False,False
2026-09-12,Valle Catholic,True,0,Advance,True,2,False,False
2026-09-12,Winona,True,2,Advance,True,0,False,False
2026-09-12,Arcadia Valley,True,2,Advance,True,1,False,False
2026-09-12,St. Charles,True,1,Affton,True,2,False,False
2026-09-12,Parkway North,True,3,Affton,True,0,False,False
2026-09-12,Thayer,True,2,Alton,False,0,False,False
2026-09-12,Couch,True,2,Alton,False,0,False,False
2026-09-12,Notre Dame (St. Louis),True,2,"Alton(Alton , IL)",False,0,False,False
2026-09-12,Hume,True,0,Appleton City with Montrose,True,2,False,False
2026-09-12,Ballard,True,1,Appleton City with Montrose,True,1,False,False
2026-09-12,Kingsville,True,2,Appleton City with Montrose,True,0,False,False
2026-09-12,Northeast Vernon County,True,0,Appleton City with Montrose,True,2,False,False
2026-09-12,Woodland,True,2,Arcadia Valley,True,0,False,False
2026-09-12,Branson,True,2,Aurora,True,0,False,False
2026-09-12,Monett,True,2,Aurora,True,0,False,False
2026-09-12,Clever,True,2,Aurora,True,0,False,False
2026-09-12,Lighthouse Sr. High,False,2,Aurora,True,0,False,False
2026-09-12,Bakersfield,True,1,Ava,True,1,False,False
2026-09-12,Skyline,True,2,Ava,True,0,False,False
2026-09-12,RUSH Sr. Home School,False,0,Ava,True,2,False,False
2026-09-12,Buffalo,True,1,Ava,True,1,False,False
2026-09-12,Hollister,True,2,Ava,True,0,False,False
2026-09-12,Buffalo,True,1,Bakersfield,True,1,False,False
2026-09-12,RUSH Sr. Home School,False,1,Bakersfield,True,1,False,False
2026-09-12,Bolivar,True,2,Bakersfield,True,0,False,False
2026-09-12,Forsyth,True,0,Bakersfield,True,2,False,False
2026-09-12,Hume,True,0,Ballard,True,2,False,False
2026-09-12,Drexel,True,2,Ballard,True,0,False,False
