date,team1,score1,team2,score2,forfeit,overtime
2026-09-17,Mehlville,,Oakville,,False,False
2026-09-17,Marshall,,Odessa,,False,False
2026-09-17,Oak Ridge,,Oran,,False,False
2026-09-17,St. Charles,,Orchard Farm,,False,False
2026-09-17,Crest Ridge,,Orrick,,False,False
2026-09-17,Eugene,,Osage,,False,False
2026-09-17,Windsor,,Otterville,,False,False
2026-09-17,New Haven,,Owensville,,False,False
2026-09-17,St. Clair,,Pacific,,False,False
2026-09-17,North Kansas City,,Park Hill,,False,False
2026-09-17,Fox,,Parkway North,,False,False
2026-09-17,Clayton,,Pattonville,,False,False
2026-09-17,Plattsburg,,Penney,,False,False
2026-09-17,Conway,,Pleasant Hope,,False,False
2026-09-17,Sikeston,,Poplar Bluff,,False,False
2026-09-17,St. Pius X (Festus),,Potosi,,False,False
2026-09-17,Golden City,,Purdy,,False,False
2026-09-17,Clearwater,,Puxico,,False,False
2026-09-17,Blue Springs,,Raymore-Peculiar,,False,False
2026-09-17,Ozark,,Republic,,False,False
2026-09-17,Mountain Grove,,Salem,,False,False
2026-09-17,Cameron,,Savannah,,False,False
2026-09-17,Valle Catholic,,Saxony Lutheran,,False,False
2026-09-17,Woodland,,Scott City,,False,False
2026-09-17,Parkway Central,,Seckman,,False,False
2026-09-17,Greenwood,,Seymour,,False,False
2026-09-17,Hume,,Sherwood,,False,False
2026-09-17,Pierce City,,Skyline,,False,False
2026-09-17,Rock Bridge,,Smith-Cotton,,False,False
2026-09-17,Green Ridge,,Smithton,,False,False
2026-09-17,Delta (Deering),,Southland,,False,False
2026-09-17,Marshfield,,Springfield Catholic,,False,False
2026-09-17,Holt,,St. Charles West,,False,False
2026-09-17,Visitation Academy,,St. Dominic,,False,False
2026-09-17,Maysville,,St. Joseph Christian,,False,False
2026-09-17,Van Horn,,St. Michael the Archangel,,False,False
2026-09-17,Jefferson (Festus),,St. Vincent,,False,False
2026-09-17,Lee's Summit West,,Staley,,False,False
2026-09-17,Northwest (Hughesville),,Stover,,False,False
2026-09-17,Union,,Sullivan,,False,False
2026-09-17,Lesterville,,Summersville,,False,False
2026-09-17,Pleasant Hill,,Summit Christian Academy,,False,False
2026-09-17,Lincoln College Prep,,Summit Christian Academy,,False,False
2026-09-17,South Holt with Craig,,Tarkio with Fairfax,,False,False
2026-09-17,Ft. Zumwalt South,,Timberland,,False,False
2026-09-17,Raytown,,Truman,,False,False
2026-09-17,Ewing Marion Kauffman,,University Academy Charter,,False,False
2026-09-17,Gloria Deo Academy,,Verona,,False,False
2026-09-17,Russellville,,Versailles,,False,False
2026-09-17,Valley,,Viburnum,,False,False
2026-09-17,Winfield,,Warrenton,,False,False
2026-09-17,Lebanon,,Webb City,,False,False
2026-09-17,Rockwood Summit,,Webster Groves,,False,False
2026-09-17,Richmond,,Wellington-Napoleon,,False,False
2026-09-17,Fredericktown,,West County,,False,False
2026-09-17,Union Star with King City,,West Nodaway with Nodaway-Holt,,False,False
2026-09-17,Rolla,,West Plains,,False,False
2026-09-17,Lutheran North,,Westminster Christian Academy,,False,False
2026-09-17,Thomas Jefferson Independent Day,,Wheaton,,False,False
2026-09-17,Waynesville,,Willard,,False,False
2026-09-17,Grandview,,William Chrisman,,False,False
2026-09-17,Festus,,Windsor (Imperial),,False,False
2026-09-17,Ruskin,,Winnetonka,,False,False
2026-09-18,Woodland,,Advance,,False,False
2026-09-18,St. Paul Lutheran (Farmington),,Bismarck,,False,False
2026-09-18,Crossroads College Preparatory,,Brentwood,,False,False
2026-09-18,Prairie Home,,Christian Fellowship Sr.,,False,False
2026-09-18,Bernie,,Clarkton,,False,False
2026-09-18,Cardinal Ritter,,Collegiate School of Med-Bio Science,,False,False
2026-09-18,West Plains,,Confluence Prep Academy Charter with Grand Center Arts Charter,,False,False
2026-09-18,Marquette,,Cor Jesu Academy,,False,False
2026-09-18,Raytown South,,Cristo Rey,,False,False
2026-09-18,Eminence,,Dora,,False,False
2026-09-18,Sparta,,Fordland,,False,False
2026-09-18,Chadwick,,Galena,,False,False
2026-09-18,Bloomfield,,Gideon,,False,False
2026-09-18,Southwest (Washburn),,Golden City,,False,False
2026-09-18,Meadow Heights,,Greenville,,False,False
2026-09-18,Crane,,Greenwood,,False,False
2026-09-18,Valley Park,,Hancock,,False,False
2026-09-18,Jennings,,Hazelwood East,,False,False
2026-09-18,Lift for Life Academy Charter,,Hazelwood West,,False,False
2026-09-18,South Pemiscot,,Holcomb,,False,False
2026-09-18,East Prairie,,Kelly,,False,False
2026-09-18,Blair Oaks,,Logan-Rogersville,,False,False
2026-09-18,Villa Duchesne,,Lutheran South,,False,False
2026-09-18,Bayless,,Maplewood-Richmond Hts.,,False,False
2026-09-18,Gateway Science Charter,,McKinley Classical Leadership,,False,False
2026-09-18,Richland (Essex),,North Pemiscot,,False,False
2026-09-18,Mehlville,,Northwest (Cedar Hill),,False,False
2026-09-18,Winona,,Potosi,,False,False
2026-09-18,Blair Oaks,,Potosi,,False,False
2026-09-18,Leopold,,Puxico,,False,False
2026-09-18,Senath-Hornersville,,Risco,,False,False
2026-09-18,Bronaugh,,Sheldon,,False,False
2026-09-18,Hazelwood Central,,STEAM Academy,,False,False
2026-09-18,Delta (Deering),,Twin Rivers,,False,False
2026-09-18,KIPP St. Louis Sr.,,Vashon,,False,False
2026-09-18,Camdenton,,Webb City,,False,False
2026-09-18,Branson,,Webb City,,False,False
2026-09-18,Willard,,Webb City,,False,False
2026-09-18,Ursuline Academy,,Whitfield,,False,False
2026-09-19,Ste. Genevieve,,Affton,,False,False
2026-09-19,Pattonville,,Affton,,False,False
2026-09-19,Ft. Zumwalt South,,Affton,,False,False
2026-09-19,Winona,,Blair Oaks,,False,False
2026-09-19,Leopold,,Bowling Green,,False,False
2026-09-19,New Haven,,Bowling Green,,False,False
2026-09-19,Fordland,,Cabool,,False,False
2026-09-19,Salem,,Cabool,,False,False
2026-09-19,Hannibal,,Clayton,,False,False
2026-09-19,Mountain Grove,,Couch,,False,False
2026-09-19,Harrisonville,,East Buchanan,,False,False
2026-09-19,Holden,,East Buchanan,,False,False
2026-09-19,Lone Jack,,East Buchanan,,False,False
2026-09-19,Sheldon,,Exeter,,False,False
2026-09-19,Pattonville,,Ft. Zumwalt South,,False,False
2026-09-19,Ste. Genevieve,,Ft. Zumwalt South,,False,False
2026-09-19,Exeter,,Galena,,False,False
2026-09-19,Sheldon,,Galena,,False,False
2026-09-19,STEAM Academy,,Hannibal,,False,False
2026-09-19,St. Charles,,Hannibal,,False,False
2026-09-19,Pembroke Hill,,Hickman,,False,False
2026-09-19,St. Joseph's Academy,,Jackson,,False,False
2026-09-19,Rock Bridge,,Kickapoo,,False,False
2026-09-19,Potosi,,Logan-Rogersville,,False,False
2026-09-19,Winona,,Logan-Rogersville,,False,False
2026-09-19,Seymour,,Mountain Grove,,False,False
2026-09-19,Niangua,,Mountain Grove,,False,False
2026-09-19,Rock Bridge,,Nixa,,False,False
2026-09-19,Pembroke Hill,,Oak Park,,False,False
2026-09-19,Rock Bridge,,Ozark,,False,False
2026-09-19,Grandview,,Raytown,,False,False
2026-09-19,Van Horn,,Raytown,,False,False
2026-09-19,Rock Bridge,,Republic,,False,False
2026-09-19,Windsor (Imperial),,Seckman,,False,False
2026-09-19,Liberty (Wentzville),,Seckman,,False,False
2026-09-19,Troy Buchanan,,Seckman,,False,False
2026-09-19,Hillcrest,,Springfield Catholic,,False,False
2026-09-19,Aurora,,Springfield Catholic,,False,False
2026-09-19,Pembroke Hill,,St. Pius X (Kansas City),,False,False
2026-09-21,Gideon,,Advance,,False,False
2026-09-21,Butler,,Appleton City with Montrose,,False,False
2026-09-21,Osceola,,Archie,,False,False
2026-09-21,Hillcrest,,Aurora,,False,False
2026-09-21,Fordland,,Ava,,False,False
2026-09-21,Puxico,,Bell City,,False,False
2026-09-21,Chillicothe,,Benton,,False,False
2026-09-21,Poplar Bluff,,Bernie,,False,False
2026-09-21,Parkview,,Billings,,False,False
2026-09-21,Sikeston,,Bloomfield,,False,False
2026-09-21,Liberty,,Blue Springs,,False,False
2026-09-21,Eldon,,Boonville,,False,False
2026-09-21,Miami (Amoret),,Bronaugh,,False,False
2026-09-21,Osage,,Buffalo,,False,False
2026-09-21,Sacred Heart,,Bunceton,,False,False
2026-09-21,Licking,,Capital City,,False,False
2026-09-21,Diamond,,Cassville,,False,False
2026-09-21,Scott City,,Central (Cape Girardeau),,False,False
2026-09-21,South Pemiscot,,Central (New Madrid County),,False,False
2026-09-21,Bismarck,,Central (Park Hills),,False,False
2026-09-21,North Callaway,,Centralia,,False,False
2026-09-21,New Bloomfield,,Chamois,,False,False
2026-09-21,Zalma,,Charleston,,False,False
2026-09-21,Gateway with Soldan International Studies,,Collegiate School of Med-Bio Science,,False,False
2026-09-21,Russellville,,Columbia Independent,,False,False
2026-09-21,Mansfield,,Couch,,False,False
2026-09-21,Marionville,,Crane,,False,False
2026-09-21,Plato,,Dixon,,False,False
2026-09-21,Liberty (Mountain View),,Doniphan,,False,False
2026-09-21,Thayer,,Dora,,False,False
2026-09-21,Paseo Academy,,East (Kansas City),,False,False
2026-09-21,Southland,,East Prairie,,False,False
2026-09-21,Willow Springs,,Eminence,,False,False
2026-09-21,Belle,,Eugene,,False,False
2026-09-21,North Point,,Eureka,,False,False
2026-09-21,Mehlville,,Fox,,False,False
2026-09-21,North Point,,Francis Howell Central,,False,False
2026-09-21,Eureka,,Francis Howell Central,,False,False
2026-09-21,Timberland,,Francis Howell North,,False,False
2026-09-21,Lutheran St. Charles,,Ft. Zumwalt North,,False,False
2026-09-21,Mexico,,Fulton,,False,False
2026-09-21,Hancock,,Gateway Science Charter,,False,False
2026-09-21,Fair Grove,,Glendale,,False,False
2026-09-21,Kearney,,Grain Valley,,False,False
2026-09-21,Van Horn,,Grandview,,False,False
2026-09-21,St. Clair,,Grandview (Hillsboro),,False,False
2026-09-21,Leeton with Chilhowee,,Green Ridge,,False,False
2026-09-21,Kingsville,,Green Ridge,,False,False
2026-09-21,Affton,,Hazelwood Central,,False,False
2026-09-21,Camdenton,,Helias Catholic,,False,False
2026-09-21,Kennett,,Holcomb,,False,False
2026-09-21,Jefferson City,,Incarnate Word Academy,,False,False
2026-09-21,Midway,,Jasper,,False,False
2026-09-21,Rosati-Kain,,Jennings,,False,False
2026-09-21,Caruthersville,,Kelly,,False,False
2026-09-21,St. Paul Lutheran (Farmington),,Kingston,,False,False
2026-09-21,Leeton with Chilhowee,,Kingsville,,False,False
2026-09-21,Miller,,Lamar,,False,False
2026-09-21,University Academy Charter,,Lathrop,,False,False
2026-09-21,Excelsior Springs,,Lawson,,False,False
2026-09-21,St. Michael the Archangel,,Lee's Summit,,False,False
2026-09-21,Lee's Summit North,,Lee's Summit West,,False,False
2026-09-21,Bunker,,Lesterville,,False,False
2026-09-21,Belton,,Liberty North,,False,False
2026-09-21,Kirkwood,,Lindbergh,,False,False
2026-09-21,Cuba,,Linn,,False,False
2026-09-21,Willard,,Logan-Rogersville,,False,False
2026-09-21,Oran,,Malden,,False,False
2026-09-21,Leopold,,Meadow Heights,,False,False
2026-09-21,West Plains,,Metro,,False,False
2026-09-21,Hollister,,Monett,,False,False
2026-09-21,Fatima,,Montgomery County,,False,False
2026-09-21,North Platte,,Mound City,,False,False
2026-09-21,Marshfield,,Mountain Grove,,False,False
2026-09-21,Pleasant Hope,,New Covenant Academy,,False,False
2026-09-21,Liberal,,New Heights Christian,,False,False
2026-09-21,Greenwood,,Niangua,,False,False
2026-09-21,Hillsboro,,North County,,False,False
2026-09-21,Fort Osage,,North Kansas City,,False,False
2026-09-21,Delta (Deering),,North Pemiscot,,False,False
2026-09-21,Golden City,,Northeast Vernon County,,False,False
2026-09-21,Summit Christian Academy,,Northland Christian,,False,False
2026-09-21,Knob Noster,,Oak Grove,,False,False
2026-09-21,Grain Valley,,Oak Park,,False,False
2026-09-21,Kearney,,Oak Park,,False,False
2026-09-21,La Monte,,Orrick,,False,False
2026-09-21,Jefferson (Festus),,Perryville,,False,False
2026-09-21,Park Hill,,Platte County,,False,False
2026-09-21,Smithton,,Prairie Home,,False,False
2026-09-21,Smithville,,Raymore-Peculiar,,False,False
2026-09-21,Richland (Essex),,Risco,,False,False
2026-09-21,Lutheran North,,Ritenour,,False,False
2026-09-21,Lebanon,,Rolla,,False,False
2026-09-21,Summersville,,Salem,,False,False
2026-09-21,McAuley Catholic,,Sarcoxie,,False,False
2026-09-21,Pleasant Hill,,Savannah,,False,False
2026-09-21,Oak Ridge,,Saxony Lutheran,,False,False
2026-09-21,Portageville,,Senath-Hornersville,,False,False
2026-09-21,Sparta,,Seymour,,False,False
2026-09-21,Rich Hill,,Sheldon,,False,False
2026-09-21,Marshall,,Smith-Cotton,,False,False
2026-09-21,North Nodaway,,South Harrison,,False,False
2026-09-21,Blue Eye,,Southwest (Washburn),,False,False
2026-09-21,Reeds Spring,,Spokane,,False,False
2026-09-21,Central (Springfield),,Springfield Catholic,,False,False
2026-09-21,Father Tolton,,St. Francis Borgia,,False,False
2026-09-21,Villa Duchesne,,St. Joseph's Academy,,False,False
2026-09-21,Lutheran (Kansas City),,St. Paul Lutheran (Concordia),,False,False
2026-09-21,DeSoto,,Ste. Genevieve,,False,False
2026-09-21,Maplewood-Richmond Hts.,,STEAM Academy,,False,False
2026-09-21,Skyline,,Strafford,,False,False
2026-09-21,Santa Fe,,Sweet Springs,,False,False
2026-09-21,Maysville,,Tarkio with Fairfax,,False,False
2026-09-21,Windsor,,Tipton,,False,False
2026-09-21,Warrenton,,Troy Buchanan,,False,False
2026-09-21,Central (St. Joseph),,Truman,,False,False
2026-09-21,Winnetonka,,Truman,,False,False
2026-09-21,St. Vincent,,Valle Catholic,,False,False
2026-09-21,McKinley Classical Leadership,,Vashon,,False,False
2026-09-21,Galena,,Verona,,False,False
2026-09-21,Cole Camp,,Versailles,,False,False
2026-09-21,Seckman,,Webster Groves,,False,False
2026-09-21,Greenville,,West County,,False,False
2026-09-21,Purdy,,Wheaton,,False,False
2026-09-21,Dexter,,Woodland,,False,False
2026-09-21,St. Charles West,,Wright City,,False,False
2026-09-22,Pembroke Hill,,Adrian,,False,False
2026-09-22,Odessa,,Adrian,,False,False
2026-09-22,Drexel,,Appleton City with Montrose,,False,False
2026-09-22,North County,,Arcadia Valley,,False,False
2026-09-22,Diamond,,Ash Grove,,False,False
2026-09-22,Salem,,Ava,,False,False
2026-09-22,Lincoln College Prep,,Barstow,,False,False
2026-09-22,Hancock,,Bayless,,False,False
2026-09-22,Linn,,Belle,,False,False
2026-09-22,Raymore-Peculiar,,Belton,,False,False
2026-09-22,Veritas Christian Academy,,Bishop DuBourg,,False,False
2026-09-22,Savannah,,Bishop LeBlond,,False,False
2026-09-22,Wheaton,,Blue Eye,,False,False
2026-09-22,Lee's Summit West,,Blue Springs South,,False,False
2026-09-22,Centralia,,Bowling Green,,False,False
2026-09-22,Maplewood-Richmond Hts.,,Brentwood,,False,False
2026-09-22,North Platte,,Brookfield,,False,False
2026-09-22,Hillcrest,,Buffalo,,False,False
2026-09-22,Liberal,,Butler,,False,False
2026-09-22,Thayer,,Cabool,,False,False
2026-09-22,Hickman,,Camdenton,,False,False
2026-09-22,Mid-Buchanan,,Cameron,,False,False
2026-09-22,Branson,,Carl Junction,,False,False
2026-09-22,Portageville,,Caruthersville,,False,False
2026-09-22,Woodland,,Central (Cape Girardeau),,False,False
2026-09-22,Farmington,,Central (Cape Girardeau),,False,False
2026-09-22,Lawson,,Chillicothe,,False,False
2026-09-22,Northland Christian,,Chillicothe,,False,False
2026-09-22,Bunceton,,Christian Fellowship Sr.,,False,False
2026-09-22,Central (New Madrid County),,Clarkton,,False,False
2026-09-22,Northwest (Cedar Hill),,Clayton,,False,False
2026-09-22,Stover,,Cole Camp,,False,False
2026-09-22,Wellington-Napoleon,,Concordia,,False,False
2026-09-22,Cardinal Ritter,,Confluence Prep Academy Charter with Grand Center Arts Charter,,False,False
2026-09-22,Gideon,,Cooter,,False,False
2026-09-22,Frontier STEM,,Cristo Rey,,False,False
2026-09-22,Valley Park,,Crossroads College Preparatory,,False,False
2026-09-22,Clearwater,,Doniphan,,False,False
2026-09-22,Trenton,,East Buchanan,,False,False
2026-09-22,Penney,,East Buchanan,,False,False
2026-09-22,Charleston,,East Prairie,,False,False
2026-09-22,Koshkonong,,Eminence,,False,False
2026-09-22,Verona,,Everton,,False,False
2026-09-22,Logan-Rogersville,,Fair Grove,,False,False
2026-09-22,Woodland,,Farmington,,False,False
2026-09-22,Montgomery County,,Father Tolton,,False,False
2026-09-22,Boonville,,Fatima,,False,False
2026-09-22,DeSoto,,Festus,,False,False
2026-09-22,Platte County,,Fort Osage,,False,False
2026-09-22,Ft. Zumwalt West,,Francis Howell Central,,False,False
2026-09-22,Francis Howell,,Francis Howell North,,False,False
2026-09-22,Valle Catholic,,Fredericktown,,False,False
2026-09-22,North Point,,Ft. Zumwalt South,,False,False
2026-09-22,Chadwick,,Gainesville,,False,False
2026-09-22,Bradleyville,,Galena,,False,False
2026-09-22,Webb City,,Glendale,,False,False
2026-09-22,Winnetonka,,Grandview,,False,False
2026-09-22,Bourbon,,Grandview (Hillsboro),,False,False
2026-09-22,Jasper,,Greenfield,,False,False
2026-09-22,Billings,,Greenwood,,False,False
2026-09-22,North Callaway,,Hallsville,,False,False
2026-09-22,Fox,,Hazelwood West,,False,False
2026-09-22,Smith-Cotton,,Helias Catholic,,False,False
2026-09-22,Crystal City,,Herculaneum,,False,False
2026-09-22,Pacific,,Hermann,,False,False
2026-09-22,Perryville,,Hillsboro,,False,False
2026-09-22,Orchard Farm,,Holt,,False,False
2026-09-22,School of the Ozarks,,Hurley,,False,False
2026-09-22,Battle,,Jefferson City,,False,False
2026-09-22,Senath-Hornersville,,Kennett,,False,False
2026-09-22,Willard,,Kickapoo,,False,False
2026-09-22,Ewing Marion Kauffman,,KIPP KC Legacy,,False,False
2026-09-22,McKinley Classical Leadership,,KIPP St. Louis Sr.,,False,False
2026-09-22,Mexico,,Kirksville,,False,False
2026-09-22,Holden,,Knob Noster,,False,False
2026-09-22,Oakville,,Ladue Horton Watkins,,False,False
2026-09-22,Kirkwood,,Lafayette (Wildwood),,False,False
2026-09-22,Carrollton,,Lafayette County,,False,False
2026-09-22,Rich Hill,,Lakeland,,False,False
2026-09-22,McDonald County,,Lamar,,False,False
2026-09-22,Eugene,,Laquey,,False,False
2026-09-22,Northland Christian,,Lawson,,False,False
2026-09-22,Republic,,Lebanon,,False,False
2026-09-22,Bell City,,Leopold,,False,False
2026-09-22,Harrisonville,,Lexington,,False,False
2026-09-22,Lee's Summit,,Liberty North,,False,False
2026-09-22,Green Ridge,,Lincoln,,False,False
2026-09-22,John Burroughs,,Lindbergh,,False,False
2026-09-22,Santa Fe,,Lone Jack,,False,False
2026-09-22,Westminster Christian Academy,,Lutheran South,,False,False
2026-09-22,Duchesne,,Lutheran St. Charles,,False,False
2026-09-22,Lockwood,,Marionville,,False,False
2026-09-22,Rock Bridge,,Marquette,,False,False
2026-09-22,Bolivar,,Marshfield,,False,False
2026-09-22,Faith Christian Academy,,Maysville,,False,False
2026-09-22,Hazelwood Central,,McCluer North,,False,False
2026-09-22,South Iron,,Meadow Heights,,False,False
2026-09-22,Visitation Academy,,MICDS,,False,False
2026-09-22,Sherwood,,Midway,,False,False
2026-09-22,East Newton,,Monett,,False,False
2026-09-22,Liberty (Mountain View),,Mountain Grove,,False,False
2026-09-22,Nevada,,Mt. Vernon,,False,False
2026-09-22,Parkway Central,,Nerinx Hall,,False,False
2026-09-22,Spokane,,New Covenant Academy,,False,False
2026-09-22,Exeter,,New Heights Christian,,False,False
2026-09-22,Gloria Deo Academy,,Niangua,,False,False
2026-09-22,Carthage,,Nixa,,False,False
2026-09-22,West Nodaway with Nodaway-Holt,,North Nodaway,,False,False
2026-09-22,Hayti,,North Pemiscot,,False,False
2026-09-22,La Monte,,Northwest (Hughesville),,False,False
2026-09-22,Clinton,,Notre Dame de Sion,,False,False
2026-09-22,Pembroke Hill,,Odessa,,False,False
2026-09-22,St. Paul Lutheran (Concordia),,Orrick,,False,False
2026-09-22,El Dorado Springs,,Osceola,,False,False
2026-09-22,Neosho,,Ozark,,False,False
2026-09-22,Central (St. Joseph),,Park Hill,,False,False
2026-09-22,Lee's Summit North,,Park Hill South,,False,False
2026-09-22,Pattonville,,Parkway South,,False,False
2026-09-22,Academie Lafayette,,Paseo Academy,,False,False
2026-09-22,Trenton,,Penney,,False,False
2026-09-22,Miller,,Pierce City,,False,False
2026-09-22,Maryville,,Plattsburg,,False,False
2026-09-22,St. Pius X (Kansas City),,Pleasant Hill,,False,False
2026-09-22,Grain Valley,,Raytown,,False,False
2026-09-22,Kearney,,Raytown South,,False,False
2026-09-22,Cassville,,Reeds Spring,,False,False
2026-09-22,Southland,,Risco,,False,False
2026-09-22,Affton,,Ritenour,,False,False
2026-09-22,Dixon,,Russellville,,False,False
2026-09-22,Otterville,,Sacred Heart,,False,False
2026-09-22,Advance,,Saxony Lutheran,,False,False
2026-09-22,Oran,,Scott City,,False,False
2026-09-22,Aurora,,Seneca,,False,False
2026-09-22,Pleasant Hope,,Seymour,,False,False
2026-09-22,Ballard,,Sheldon,,False,False
2026-09-22,Jackson,,Sikeston,,False,False
2026-09-22,Ruskin,,Smithville,,False,False
2026-09-22,Union Star with King City,,South Harrison,,False,False
2026-09-22,Rock Port,,South Holt with Craig,,False,False
2026-09-22,Campbell,,South Pemiscot,,False,False
2026-09-22,East (Kansas City),,Southeast,,False,False
2026-09-22,Osage,,Southern Boone,,False,False
2026-09-22,Sarcoxie,,Southwest (Washburn),,False,False
2026-09-22,Conway,,Sparta,,False,False
2026-09-22,Warrenton,,St. Charles,,False,False
2026-09-22,Winfield,,St. Charles West,,False,False
2026-09-22,Sullivan,,St. Clair,,False,False
2026-09-22,Owensville,,St. James,,False,False
2026-09-22,Cor Jesu Academy,,St. Joseph's Academy,,False,False
2026-09-22,Blue Springs,,Staley,,False,False
2026-09-22,McCluer,,STEAM Academy,,False,False
2026-09-22,Kingston,,Steelville,,False,False
2026-09-22,Skyline,,Stockton,,False,False
2026-09-22,Mound City,,Tarkio with Fairfax,,False,False
2026-09-22,McAuley Catholic,,Thomas Jefferson Independent Day,,False,False
2026-09-22,Ft. Zumwalt East,,Timberland,,False,False
2026-09-22,California,,Tipton,,False,False
2026-09-22,Liberty (Wentzville),,Troy Buchanan,,False,False
2026-09-22,William Chrisman,,Truman,,False,False
2026-09-22,New Haven,,Union,,False,False
2026-09-22,Jennings,,University City,,False,False
2026-09-22,St. Dominic,,Ursuline Academy,,False,False
2026-09-22,Ellington,,Valley,,False,False
2026-09-22,Notre Dame (St. Louis),,Villa Duchesne,,False,False
2026-09-22,Oak Grove,,Warrensburg,,False,False
2026-09-22,Versailles,,Warsaw,,False,False
2026-09-22,Ft. Zumwalt North,,Washington,,False,False
2026-09-22,Joplin,,Waynesville,,False,False
2026-09-22,Jefferson (Festus),,West County,,False,False
2026-09-22,Winona,,West Plains,,False,False
2026-09-22,Excelsior Springs,,West Platte,,False,False
2026-09-22,Principia,,Whitfield,,False,False
2026-09-22,Houston,,Willow Springs,,False,False
2026-09-22,Smithton,,Windsor,,False,False
2026-09-22,Central (Park Hills),,Windsor (Imperial),,False,False
2026-09-23,Bishop DuBourg,,Brentwood,,False,False
2026-09-23,Marshall,,Concordia,,False,False
2026-09-23,Believe Acad Charter,,Confluence Prep Academy Charter with Grand Center Arts Charter,,False,False
2026-09-23,Archie,,Crest Ridge,,False,False
2026-09-23,West County,,Crystal City,,False,False
2026-09-23,Sikeston,,Dexter,,False,False
2026-09-23,Whitfield,,Duchesne,,False,False
2026-09-23,Father Tolton,,Eldon,,False,False
2026-09-23,Francis Howell,,Eureka,,False,False
2026-09-23,Westminster Christian Academy,,Eureka,,False,False
2026-09-23,DeSoto,,Farmington,,False,False
2026-09-23,Potosi,,Festus,,False,False
2026-09-23,Westminster Christian Academy,,Francis Howell,,False,False
2026-09-23,Frontier STEM,,Guadalupe Centers Charter,,False,False
2026-09-23,Hazelwood Central,,Hazelwood West,,False,False
2026-09-23,St. Paul Lutheran (Farmington),,Herculaneum,,False,False
2026-09-23,Northeast Vernon County,,Hume,,False,False
2026-09-23,Blair Oaks,,Jefferson City,,False,False
2026-09-23,Lincoln,,Kingsville,,False,False
2026-09-23,Parkway West,,Lafayette (Wildwood),,False,False
2026-09-23,Windsor,,Lakeland,,False,False
2026-09-23,North Kansas City,,Lee's Summit North,,False,False
2026-09-23,Gateway with Soldan International Studies,,Metro,,False,False
2026-09-23,Collegiate School of Med-Bio Science,,Miller Career Academy,,False,False
2026-09-23,Fulton,,New Bloomfield,,False,False
2026-09-23,Maplewood-Richmond Hts.,,Notre Dame (St. Louis),,False,False
2026-09-23,Bell City,,Portageville,,False,False
2026-09-23,Otterville,,Prairie Home,,False,False
2026-09-23,Lexington,,Richmond,,False,False
2026-09-23,Oakville,,Rockwood Summit,,False,False
2026-09-23,Owensville,,Rolla,,False,False
2026-09-23,Cardinal Ritter,,Rosati-Kain,,False,False
2026-09-23,Miller,,Skyline,,False,False
2026-09-23,Hallsville,,Smith-Cotton,,False,False
2026-09-23,Notre Dame de Sion,,St. Michael the Archangel,,False,False
2026-09-23,Hogan Prep Academy Charter,,University Academy Charter,,False,False
2026-09-23,Parkway Central,,Webster Groves,,False,False
2026-09-24,Barstow,,Adrian,,False,False
2026-09-24,Pattonville,,Affton,,False,False
2026-09-24,Central (Springfield),,Ash Grove,,False,False
2026-09-24,Cabool,,Ava,,False,False
2026-09-24,Northeast Vernon County,,Ballard,,False,False
2026-09-24,Hickman,,Battle,,False,False
2026-09-24,Dexter,,Bell City,,False,False
2026-09-24,Savannah,,Benton,,False,False
2026-09-24,St. Pius X (Kansas City),,Bishop LeBlond,,False,False
2026-09-24,Valle Catholic,,Bismarck,,False,False
2026-09-24,Fort Osage,,Blue Springs,,False,False
2026-09-24,Hillcrest,,Bolivar,,False,False
2026-09-24,Steelville,,Bourbon,,False,False
2026-09-24,Marshfield,,Branson,,False,False
2026-09-24,South Harrison,,Brookfield,,False,False
2026-09-24,Columbia Independent,,Bunceton,,False,False
2026-09-24,Versailles,,Butler,,False,False
2026-09-24,Helias Catholic,,California,,False,False
2026-09-24,Eldon,,Camdenton,,False,False
2026-09-24,Maryville,,Cameron,,False,False
2026-09-24,Rock Bridge,,Capital City,,False,False
2026-09-24,Knob Noster,,Carrollton,,False,False
2026-09-24,Ozark,,Carthage,,False,False
2026-09-24,Saxony Lutheran,,Central (Cape Girardeau),,False,False
2026-09-24,Holcomb,,Central (New Madrid County),,False,False
2026-09-24,Oak Park,,Central (St. Joseph),,False,False
2026-09-24,Blue Eye,,Chadwick,,False,False
2026-09-24,Eugene,,Christian Fellowship Sr.,,False,False
2026-09-24,Forsyth,,Clever,,False,False
2026-09-24,St. Dominic,,Cor Jesu Academy,,False,False
2026-09-24,Galena,,Crane,,False,False
2026-09-24,Concordia,,Crest Ridge,,False,False
2026-09-24,Ewing Marion Kauffman,,Crossroads Prep Charter,,False,False
2026-09-24,Hancock,,Crystal City,,False,False
2026-09-24,Belle,,Cuba,,False,False
2026-09-24,Caruthersville,,Delta (Deering),,False,False
2026-09-24,Sarcoxie,,Diamond,,False,False
2026-09-24,Greenville,,Doniphan,,False,False
2026-09-24,Lakeland,,Drexel,,False,False
2026-09-24,Central (Kansas City),,East (Kansas City),,False,False
2026-09-24,West Platte,,East Buchanan,,False,False
2026-09-24,Aurora,,East Newton,,False,False
2026-09-24,Seckman,,Eureka,,False,False
2026-09-24,Hurley,,Everton,,False,False
2026-09-24,Van Horn,,Excelsior Springs,,False,False
2026-09-24,Marion C. Early,,Exeter,,False,False
